"genename","uniprot","log2FC_patient","negLogPval","MitoList","complex"
"ARPC1A","Q92747",-0.11626641705136,0.539033520965009,"nonmito",""
"ARPC1B","O15143",-0.0249846548551602,0.334945488056238,"nonmito",""
"ARPC2","O15144",0.0210151734490047,0.216985934076516,"nonmito",""
"ARPC3","O15145",-0.106677922709569,0.355094855889548,"nonmito",""
"ARPC4","P59998;P59998-3",-0.0849328000297334,0.43829631768467,"nonmito",""
"ARPC5","O15511",0.0478536930876103,0.166995495812011,"nonmito",""
"ARPC5L","Q9BPX5",0.073518175550003,0.391880450616793,"nonmito",""
"ARPIN","Q7Z6K5;Q7Z6K5-2",0.0140912692835009,0.0369115477949259,"nonmito",""
"ARSA","P15289;P15289-2",-0.762365246279611,2.83144933546151,"nonmito",""
"ARSB","P15848",-0.267346062780074,0.395952472548047,"nonmito",""
"AS3MT","Q9HBK9",-1.03615105217311,2.53124672594057,"nonmito",""
"ASAH1","Q13510;Q13510-2",-0.436502002712938,1.69327685751947,"nonmito",""
"ASAP1","Q9ULH1;Q9ULH1-2",0.00211756975010502,0.00415787594347117,"nonmito",""
