"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"CRIP2","P52943",212776.06,20060.4,"nonmito",""
"CRK","P46108",150565.4,145685.666666667,"nonmito",""
"CRKL","P46109",164774,185239,"nonmito",""
"CRLF3","Q8IUI8",69181.46,71349.4333333333,"nonmito",""
"CRNKL1","Q9BZJ0;Q9BZJ0-2;Q9BZJ0-3",44502.88,44034.4,"nonmito",""
"CROCC","Q5TZA2",52252.72,58851.0333333333,"nonmito",""
"CROT","Q9UKG9;Q9UKG9-3",38803.62,55680.7,"mito",""
"CRTAP","O75718",207316.2,189120,"nonmito",""
"CRYAB","P02511",271234.4,181512.666666667,"nonmito",""
"CRYBG1","Q9Y4K1",72819.14,28638.35,"nonmito",""
"CRYBG3","Q68DQ2",161344.6,157555.5,"nonmito",""
"CRYL1","Q9Y2S2;Q9Y2S2-2",98801.74,97934.4,"nonmito",""
"CRYZ","Q08257",155953.8,153425.666666667,"mito",""
"CRYZL1","O95825",49828.52,53120.9666666667,"nonmito",""
"CS","O75390",317726.4,293052.333333333,"mito",""
"CSDE1","O75534;O75534-4",101104.04,122111,"nonmito",""
"CSE1L","P55060;P55060-3",139026.8,130722.666666667,"nonmito",""
"CSGALNACT2","Q8N6G5",39771.32,91154.5,"nonmito",""
"CSK","P41240",93686.48,93042.6666666667,"nonmito",""
"CSNK1A1","P48729",103433.22,137284,"nonmito",""
"CSNK1D","P48730;P48730-2",70032.58,47123.9666666667,"nonmito",""
"CSNK1E","P49674",48241.02,53940.6666666667,"nonmito",""
"CSNK1G1","Q9HCP0;Q9HCP0-2",34138.1,52382.9666666667,"nonmito",""
"CSNK2A1","P68400",109350.2,127527.666666667,"nonmito",""
"CSNK2A2","P19784",89704.46,99506.7,"nonmito",""
"CSNK2B","P67870",114779.8,115074.333333333,"nonmito",""
"CSRP1","P21291",303012.4,432758,"nonmito",""
"CSRP2","Q16527",84781.96,126079.333333333,"nonmito",""
"CST3","P01034",128297.44,85351.9333333333,"nonmito",""
"CSTB","P04080",417384.8,485565.666666667,"nonmito",""
"CSTF1","Q05048",73566.84,67726.7666666667,"nonmito",""
"CSTF2","P33240;P33240-2",48421.5725,48553.05,"nonmito",""
"CSTF3","Q12996",56474.96,58144.0666666667,"nonmito",""
"CTBP1","Q13363",145181.6,142108,"nonmito",""
"CTBP2","P56545;P56545-2;P56545-3",126101.06,93946.9333333333,"nonmito",""
"CTBS","Q01459",63979.12,64577.6666666667,"nonmito",""
"CTCF","P49711",19699.875,19226.1666666667,"nonmito",""
"CTDNEP1","O95476",106486.9,115893.666666667,"nonmito",""
"CTDP1","Q9Y5B0;Q9Y5B0-4",34961,38091.7333333333,"nonmito",""
"CTH","P32929",99362.04,27278.5333333333,"nonmito",""
"CTHRC1","Q96CG8;Q96CG8-3",239750.4,211673,"nonmito",""
"CTIF","O43310",65378.5,57678,"nonmito",""
"CTNNA1","P35221",202778.8,217428,"nonmito",""
"CTNNB1","P35222",140303.8,168895.666666667,"nonmito",""
"CTNNBL1","Q8WYA6;Q8WYA6-4",120659.4,115677.333333333,"nonmito",""
"CTNND1","O60716-3;O60716-5",135396.8,150180.333333333,"nonmito",""
"CTPS1","P17812",127532.6,158207.666666667,"nonmito",""
"CTPS2","Q9NRF8",65654.98,66649.6333333333,"nonmito",""
"CTR9","Q6PD62",46961.78,49046.1,"nonmito",""
"CTSA","P10619;P10619-2",261457.8,141913.333333333,"nonmito",""
"CTSB","P07858",393728,251570.666666667,"nonmito",""
"CTSC","P53634",90294.85,37070.5666666667,"nonmito",""
"CTSD","P07339",510485.6,503415,"nonmito",""
"CTSK","P43235",146689.88,146362,"nonmito",""
"CTSL","P07711",122054.24,126220.666666667,"nonmito",""
"CTSZ","Q9UBR2",313702.4,111608,"nonmito",""
"CTTN","Q14247",189563.7,154348.333333333,"nonmito",""
"CTTNBP2NL","Q9P2B4",57259.74,51953.7,"nonmito",""
"CUEDC1","Q9NWM3",58559.46,37300.8333333333,"nonmito",""
"CUL1","Q13616",62076.8,59803,"nonmito",""
"CUL2","Q13617;Q13617-2",101929.04,115869.666666667,"nonmito",""
"CUL3","Q13618",77579.08,73002.4333333333,"nonmito",""
"CUL4A","Q13619",68714.08,53359.3666666667,"nonmito",""
"CUL4B","Q13620;Q13620-1",97087.02,144921.333333333,"nonmito",""
"CUL5","Q93034",68464.62,80611.9,"nonmito",""
"CUL7","Q14999",64868.98,66643.1333333333,"nonmito",""
"CUTA","O60888;O60888-2;O60888-3",228028.6,307595.666666667,"nonmito",""
"CUX1","P39880-3",43622.6,62511.8,"nonmito",""
"CWC22","Q9HCG8",62602.28,71847.6,"nonmito",""
"CWC27","Q6UX04",67442.02,43059.7,"nonmito",""
"CXorf38","Q8TB03",104926.56,90329.4,"nonmito",""
"CXXC1","Q9P0U4;Q9P0U4-2",29254.78,30071.5333333333,"nonmito",""
"CYB5A","P00167;P00167-2",125969.16,228561.333333333,"nonmito",""
"CYB5B","O43169",288144.6,311322.333333333,"mito",""
"CYB5R1","Q9UHQ9",141184.2,174366,"nonmito",""
"CYB5R2","Q6BCY4",42669.725,19700.2,"nonmito",""
"CYB5R3","P00387;P00387-2;P00387-3",324151.8,303807.666666667,"mito",""
"CYBC1","Q9BQA9;Q9BQA9-2",84522.68,112266.333333333,"nonmito",""
"CYBRD1","Q53TN4",97866.72,121272,"nonmito",""
"CYC1","P08574",118413.8,93777.4,"mito","CIII"
