"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"TBC1D15","Q8TC07;Q8TC07-2",89562.06,128849,"nonmito",""
"TBC1D17","Q9HA65;Q9HA65-3",133091.6,135320.666666667,"nonmito",""
"TBC1D2","Q9BYX2",63138.525,62331.6,"nonmito",""
"TBC1D20","Q96BZ9;Q96BZ9-3",33314.34,40662.6333333333,"nonmito",""
"TBC1D22A","Q8WUA7;Q8WUA7-4",50613.44,61180.9333333333,"nonmito",""
"TBC1D23","Q9NUY8",74769.84,66674.4,"nonmito",""
"TBC1D24","Q9ULP9;Q9ULP9-2",47630.48,50797.1333333333,"nonmito",""
"TBC1D2B","Q9UPU7",49614.94,47162,"nonmito",""
"TBC1D4","O60343;O60343-2;O60343-3",53678.92,55596.0666666667,"nonmito",""
"TBC1D5","Q92609;Q92609-2",68085.08,58704,"nonmito",""
"TBC1D8B","Q0IIM8",41529.4,53413.2666666667,"nonmito",""
"TBC1D9B","Q66K14;Q66K14-2",78763.38,76629.9,"nonmito",""
"TBCA","O75347",112924.18,71081.9,"nonmito",""
"TBCB","Q99426",404805.8,304540.666666667,"nonmito",""
"TBCC","Q15814",101139.56,78946.5666666667,"nonmito",""
"TBCD","Q9BTW9",84742.34,96141.9666666667,"nonmito",""
"TBCE","Q15813",66547.58,70161,"nonmito",""
"TBCEL","Q5QJ74",90332.58,118100.666666667,"nonmito",""
"TBCK","Q8TEA7",38110.2,54026.2333333333,"nonmito",""
"TBK1","Q9UHD2",69395.12,78390.9,"nonmito",""
"TBL1X","O60907;O60907-2",49144.34,62315.6333333333,"nonmito",""
"TBL1XR1","Q9BZK7",53323.68,68442.2333333333,"nonmito",""
"TBL2","Q9Y4P3",89690.12,92794.8,"nonmito",""
"TBL3","Q12788",76994.12,84165.2,"nonmito",""
"TBPL1","P62380",40572.16,50711.6,"nonmito",""
"TBRG4","Q969Z0",69804.62,69219.6333333333,"mito",""
"TCAF1","Q9Y4C2",55330.12,61432.5333333333,"nonmito",""
"TCEA1","P23193",93855.02,83581.6333333333,"nonmito",""
"TCERG1","O14776;O14776-2",67788.26,74336.0666666667,"nonmito",""
"TCF25","Q9BQ70",30788.18,39442.7333333333,"nonmito",""
"TCIRG1","Q13488",136630,137834.333333333,"nonmito",""
"TCOF1","Q13428;Q13428-3;Q13428-4",43750.34,46218.7,"nonmito",""
"TCP1","P17987",274101.2,255549.333333333,"nonmito",""
"TCP11L1","Q9NUJ3",99286.14,89725.6666666667,"nonmito",""
"TDRD7","Q8NHU6",24840.08,41099.7,"nonmito",""
"TEAD1","P28347",96207.54,114355,"nonmito",""
"TECR","Q9NZ01",155164.4,176547.666666667,"nonmito",""
"TELO2","Q9Y4R8",38671.4,49451.1666666667,"nonmito",""
"TENM2","Q9NT68;Q9NT68-2",65936.075,104058.4,"nonmito",""
"TEP1","Q99973;Q99973-2",49569.9,58821.8666666667,"nonmito",""
"TERF2","Q15554",64115.18,27143.05,"nonmito",""
"TERF2IP","Q9NYB0",52216.62,45838.0666666667,"nonmito",""
"TES","Q9UGI8;Q9UGI8-2",112732.58,129929.666666667,"nonmito",""
"TEX10","Q9NXF1;Q9NXF1-2",60364.24,70018.4666666667,"nonmito",""
"TEX2","Q8IWB9;Q8IWB9-2",141489.8,101641.133333333,"nonmito",""
"TEX264","Q9Y6I9",83505.76,97126.4,"nonmito",""
"TFAM","Q00059",69792.44,75221.3,"mito",""
"TFB1M","Q8WVM0",53569.94,49359.7666666667,"mito",""
"TFB2M","Q9H5Q4",60933.36,64332.2666666667,"mito",""
"TFCP2","Q12800;Q12800-2;Q12800-3;Q12800-4",93135.34,84592.5666666667,"nonmito",""
"TFG","Q92734;Q92734-2;Q92734-3;Q92734-4",250587,210230,"nonmito",""
"TFIP11","Q9UBB9",65746.25,70449.6,"nonmito",""
"TFRC","P02786",173279.6,174530.666666667,"nonmito",""
"TGFB1","P01137",59314.02,111053.666666667,"nonmito",""
"TGFB1I1","O43294;O43294-2",169301.6,141358.666666667,"nonmito",""
"TGFBI","Q15582",77217.34,106932.666666667,"nonmito",""
"TGFBR1","P36897;P36897-2",38424.6,83538.6666666667,"nonmito",""
"TGFBR2","P37173;P37173-2",55686.74,163867.333333333,"nonmito",""
"TGFBRAP1","Q8WUH2",55333.5,72959.4,"nonmito",""
"TGM2","P21980",126564.82,121504.666666667,"nonmito",""
"TGOLN2","O43493;O43493-3;O43493-5;O43493-7",55835.48,19487.4666666667,"nonmito",""
"THBS1","P07996",275337.6,507441,"nonmito",""
"THBS2","P35442",92539.98,107817,"nonmito",""
"THBS3","P49746",71115.56,38675.1666666667,"nonmito",""
"THEM6","Q8WUY1",60066.125,70886.8333333333,"nonmito",""
"THOC1","Q96FV9",50624.24,59206.6666666667,"nonmito",""
"THOC2","Q8NI27",38415,40916.9,"nonmito",""
"THOC3","Q96J01",63664.82,78008.8666666667,"nonmito",""
"THOC5","Q13769",39203.76,40980.9666666667,"nonmito",""
"THOC6","Q86W42",71121.32,84663.6333333333,"nonmito",""
"THOC7","Q6I9Y2",47352.8,44318.8333333333,"nonmito",""
"THOP1","P52888",95788.78,94176.0333333333,"nonmito",""
"THRAP3","Q9Y2W1",72926.64,64401,"nonmito",""
"THTPA","Q9BU02",64592.76,73496.3666666667,"nonmito",""
"THUMPD1","Q9NXG2",56945.16,66825.9666666667,"nonmito",""
"THUMPD3","Q9BV44",87574.12,78181.3,"nonmito",""
"THY1","P04216",1188124.2,694635.333333333,"nonmito",""
"THYN1","Q9P016",64417.36,73105.7,"nonmito",""
"TIA1","P31483",75597.64,80424.4,"nonmito",""
"TIAL1","Q01085",146237.2,137291.666666667,"nonmito",""
"TICAM2","Q86XR7-2",300539.6,325875,"nonmito",""
"TIGAR","Q9NQ88",131661,133927.666666667,"nonmito",""
"TIMM21","Q9BVV7",84370.05,84485.7666666667,"mito",""
"TIMM29","Q9BSF4",29558.96,25674.3,"mito",""
"TIMM44","O43615",89859.32,89374,"mito",""
"TIMM50","Q3ZCQ8;Q3ZCQ8-2",132832.4,121368,"mito",""
"TIMMDC1","Q9NPL8",62022.42,51432.9,"mito",""
"TIMP1","P01033",159966.8,144339.666666667,"nonmito",""
"TIMP2","P16035",61266.62,85141.2666666667,"nonmito",""
"TIMP3","P35625",200010.6,601518,"nonmito",""
"TIPRL","O75663",138416.6,141592.666666667,"nonmito",""
"TJAP1","Q5JTD0;Q5JTD0-2",60155.72,45562.0666666667,"nonmito",""
"TJP1","Q07157",75984.78,70310.4666666667,"nonmito",""
"TJP2","Q9UDY2",56773.42,90781.6,"nonmito",""
"TK1","P04183",46214.875,90124.1,"nonmito",""
"TK2","O00142;O00142-2;O00142-3;O00142-6",117544,88286.2666666667,"mito",""
"TKFC","Q3LXA3",70162.66,67325.0666666667,"nonmito",""
"TKT","P29401;P29401-2",285677.4,281345.333333333,"nonmito",""
"TLE1","Q04724",52488.34,81612.1666666667,"nonmito",""
"TLN1","Q9Y490",335335.8,305856.666666667,"nonmito",""
"TLN2","Q9Y4G6",93452.34,100051.233333333,"nonmito",""
"TM7SF3","Q9NS93",69954.525,78104.8333333333,"nonmito",""
"TM9SF1","O15321",106786.92,133474.333333333,"nonmito",""
"TM9SF2","Q99805",146137.2,182818.333333333,"nonmito",""
"TM9SF3","Q9HD45",115495.6,154104.333333333,"nonmito",""
"TM9SF4","Q92544",95566.04,120770.666666667,"nonmito",""
"TMA16","Q96EY4",53396,51180.8,"nonmito",""
"TMA7","Q9Y2S6",87732.36,33982.4,"nonmito",""
"TMBIM1","Q969X1",312461.6,476701,"nonmito",""
"TMBIM6","P55061;P55061-2",87292.5,68171.8666666667,"nonmito",""
"TMCO1","Q9UM00;Q9UM00-1;Q9UM00-2",324355.6,317748.666666667,"nonmito",""
"TMCO3","Q6UWJ1;Q6UWJ1-2;Q6UWJ1-3",49488.7,57896.6333333333,"nonmito",""
"TMED1","Q13445",132584.2,95469.6333333333,"nonmito",""
"TMED10","P49755",321795,328561.666666667,"nonmito",""
"TMED2","Q15363",245080.8,245079.333333333,"nonmito",""
"TMED3","Q9Y3Q3",84633.8,79721.5,"nonmito",""
"TMED4","Q7Z7H5;Q7Z7H5-3",125111.6,140191,"nonmito",""
"TMED5","Q9Y3A6",120465.6,108291.666666667,"nonmito",""
"TMED9","Q9BVK6",289662.2,303470,"nonmito",""
"TMEM104","Q8NE00",164900.4,208425.333333333,"nonmito",""
"TMEM106B","Q9NUM4",73818.94,71016.7,"nonmito",""
"TMEM109","Q9BVC6",386515.6,670759.333333333,"nonmito",""
"TMEM11","P17152",89227.98,83453,"mito",""
"TMEM115","Q12893",50109.95,53454.3,"nonmito",""
"TMEM119","Q4V9L6",222951.8,259847.333333333,"nonmito",""
"TMEM120A","Q9BXJ8;Q9BXJ8-2",55074.72,43591.6333333333,"nonmito",""
"TMEM126A","Q9H061",95185.5,87538.5666666667,"mito",""
"TMEM131","Q92545",46096.575,57036.7,"nonmito",""
"TMEM147","Q9BVK8;Q9BVK8-2",94511.12,89220.0333333333,"nonmito",""
"TMEM14C","Q9P0S9",150179.8,182441.333333333,"mito",""
"TMEM165","Q9HC07",161820.2,213172.666666667,"nonmito",""
"TMEM167A","Q8TBQ9",820928,835145,"nonmito",""
"TMEM167B","Q9NRX6",52463.94,69295.5,"nonmito",""
"TMEM175","Q9BSA9",38802.3,20613.3,"nonmito",""
"TMEM179B","Q7Z7N9",51176.2,71235.9333333333,"nonmito",""
"TMEM181","Q9P2C4",33706.52,46706.4666666667,"nonmito",""
"TMEM185B","Q9H7F4",2337.09,40047.25,"nonmito",""
"TMEM192","Q8IY95;Q8IY95-2",94379.68,114157.333333333,"nonmito",""
"TMEM199","Q8N511",32692.9,49036.6,"nonmito",""
"TMEM200A","Q86VY9",58125.48,228035.666666667,"nonmito",""
"TMEM205","Q6UW68",123394.36,83834.8333333333,"mito",""
"TMEM214","Q6NUQ4",86468.1,100616.733333333,"nonmito",""
"TMEM222","Q9H0R3",42413.92,43257.7666666667,"nonmito",""
"TMEM231","Q9H6L2",110692.1,50864.9666666667,"nonmito",""
"TMEM237","Q96Q45;Q96Q45-2;Q96Q45-3;Q96Q45-5",51734.56,58982.1,"nonmito",""
"TMEM245","Q9H330",68104.84,79850.9,"nonmito",""
"TMEM263","Q8WUH6",127196.4,92370.2,"nonmito",""
"TMEM30A","Q9NV96",120366.6,158319.333333333,"nonmito",""
"TMEM33","P57088",298253.8,274433.666666667,"nonmito",""
"TMEM41B","Q5BJD5",106303.22,166004,"nonmito",""
"TMEM43","Q9BTV4",271198.8,288348,"nonmito",""
"TMEM47","Q9BQJ4",89577.88,93557.8,"nonmito",""
"TMEM59","Q9BXS4",59716.16,206749.666666667,"nonmito",""
"TMEM63A","O94886",70003.68,86806.0333333333,"nonmito",""
"TMEM63B","Q5T3F8",48618.0333333333,52360.0333333333,"nonmito",""
"TMEM65","Q6PI78",115377.66,116263.666666667,"mito",""
"TMEM70","Q9BUB7",55689.04,81465.4,"mito",""
"TMEM87A","Q8NBN3",60828.08,82721.7333333333,"nonmito",""
