"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"ACYP2","P14621",55670.54,42520,"nonmito",""
"ADA","P00813",53056.74,37365.9333333333,"nonmito",""
"ADAM10","O14672",85927.76,87344.7333333333,"nonmito",""
"ADAM17","P78536",49658.82,35444.3333333333,"nonmito",""
"ADAM9","Q13443",36726.76,58880.0333333333,"nonmito",""
"ADAR","P55265;P55265-4",70973.74,86791.2666666667,"nonmito",""
"ADCY9","O60503",50177.26,63681.4,"nonmito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",140971.6,128019,"nonmito",""
"ADD3","Q9UEY8-2",127521.62,143985.333333333,"nonmito",""
"ADGRE5","P48960;P48960-2;P48960-3",68808.94,96848.7,"nonmito",""
"ADH5","P11766",256258.6,306227,"nonmito",""
"ADI1","Q9BV57",112605.76,141307,"nonmito",""
"ADK","P55263",100318.32,98105.3,"nonmito",""
"ADNP","Q9H2P0",12240.935,31494.3666666667,"nonmito",""
"ADO","Q96SZ5",58954.25,104175.333333333,"nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",57427.7,49179.8,"nonmito",""
"ADPRS","Q9NX46",66257.92,72026.0333333333,"nonmito",""
"ADRM1","Q16186",150763.48,181242.666666667,"nonmito",""
"ADSL","P30566",96241.92,93736.6333333333,"nonmito",""
"ADSS2","P30520",176887,164921.666666667,"nonmito",""
"AEBP1","Q8IUX7",59778.2,80072.3666666667,"nonmito",""
"AFAP1","Q8N556;Q8N556-2",79567.92,58229.8666666667,"nonmito",""
"AFDN","P55196-1;P55196-2;P55196-3",40134.16,41052.1,"nonmito",""
"AFG3L2","Q9Y4W6",64802.74,59781.3666666667,"mito",""
"AGA","P20933",132760.6,178162.666666667,"nonmito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",16011.158,22669.4666666667,"nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",89602.44,82576.9666666667,"nonmito",""
"AGFG2","O95081",34247.425,36131.2,"nonmito",""
"AGK","Q53H12",82095.7,94333.9333333333,"mito",""
"AGL","P35573",71669.96,70529.9333333333,"nonmito",""
