"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"ARL3","P36405",216624.8,190104.333333333,"nonmito",""
"ARL6","Q9H0F7;Q9H0F7-2",51695.08,45313.7333333333,"nonmito",""
"ARL6IP4","Q66PJ3;Q66PJ3-2;Q66PJ3-3;Q66PJ3-7",44914.52,15127.8,"nonmito",""
"ARL6IP5","O75915",272562.4,377387,"nonmito",""
"ARL8A","Q96BM9",138785.8,163586.666666667,"nonmito",""
"ARL8B","Q9NVJ2",289783.4,421970.666666667,"nonmito",""
"ARMC1","Q9NVT9",45838.4,49375.8333333333,"nonmito",""
"ARMC10","Q8N2F6;Q8N2F6-2;Q8N2F6-3;Q8N2F6-4",51479.3,63808.6333333333,"mito",""
"ARMC6","Q6NXE6;Q6NXE6-2",39918.94,36120.8,"nonmito",""
"ARMC8","Q8IUR7",51000.22,44625,"nonmito",""
"ARMC9","Q7Z3E5;Q7Z3E5-2",107225.96,50405.7,"nonmito",""
"ARMCX1","Q9P291",86698.74,133609.666666667,"mito",""
"ARMCX2","Q7L311",78019.16,103373.333333333,"mito",""
"ARMCX3","Q9UH62",122731,173745,"mito",""
"ARMH3","Q5T2E6",28975.52,27390.4333333333,"nonmito",""
"ARMT1","Q9H993",108894.76,126494,"nonmito",""
"ARPC1A","Q92747",174543.6,163714,"nonmito",""
"ARPC1B","O15143",218393,258569.666666667,"nonmito",""
"ARPC2","O15144",277611.4,305376.333333333,"nonmito",""
"ARPC3","O15145",210122.2,239170.666666667,"nonmito",""
"ARPC4","P59998;P59998-3",499341.4,644895.666666667,"nonmito",""
"ARPC5","O15511",180662.8,248582,"nonmito",""
"ARPC5L","Q9BPX5",399531.6,382939,"nonmito",""
"ARPIN","Q7Z6K5;Q7Z6K5-2",61458.14,24039.3333333333,"nonmito",""
"ARPP19","P56211;P56211-2",71274.775,121721.3,"nonmito",""
"ARSA","P15289;P15289-2",195583.8,254427,"nonmito",""
"ARSB","P15848",103373.98,200333.333333333,"nonmito",""
"AS3MT","Q9HBK9",59089.64,26873.6,"nonmito",""
"ASAH1","Q13510;Q13510-2",165731,340079.666666667,"nonmito",""
"ASAP1","Q9ULH1;Q9ULH1-2",53602.7,38856.8666666667,"nonmito",""
"ASAP2","O43150;O43150-2",22348.04,33417.8,"nonmito",""
"ASAP3","Q8TDY4;Q8TDY4-3",42449.7,29899.8,"nonmito",""
"ASB1","Q9Y576",40068.64,38669.6,"nonmito",""
"ASB6","Q9NWX5",64560.3,78932.6333333333,"nonmito",""
"ASCC1","Q8N9N2-2",65560.52,52077.1333333333,"nonmito",""
"ASCC2","Q9H1I8",100741.54,95827.9333333333,"nonmito",""
"ASCC3","Q8N3C0",76997.16,76111.6666666667,"nonmito",""
"ASF1A","Q9Y294",35664.86,20189.2666666667,"nonmito",""
"ASL","P04424;P04424-2",119232.78,123642.333333333,"nonmito",""
"ASMTL","O95671",58595.04,24737.9666666667,"nonmito",""
"ASNS","P08243;P08243-2",131704.94,46736.5,"nonmito",""
"ASPH","Q12797;Q12797-10",260635,214028,"nonmito",""
"ASPSCR1","Q9BZE9;Q9BZE9-2",74861.24,64735.8333333333,"nonmito",""
"ASS1","P00966",258505.74,184045.333333333,"nonmito",""
"ATAD1","Q8NBU5",82066.18,86083.1333333333,"mito",""
"ATAD3A","Q9NVI7-2",220243,258919.333333333,"mito",""
"ATAD3B","Q5T9A4",68931.7666666667,35012.9666666667,"mito",""
"ATE1","O95260-2",59285.1,47409.2,"nonmito",""
"ATG101","Q9BSB4",38884.58,43169.1333333333,"nonmito",""
"ATG13","O75143;O75143-2;O75143-3;O75143-5",39941.9,39623.8333333333,"nonmito",""
"ATG16L1","Q676U5;Q676U5-2",50759.6,37833.2666666667,"nonmito",""
"ATG2A","Q2TAZ0;Q2TAZ0-3",37552.1,34668.4333333333,"nonmito",""
